Date, AQI Value,Main Pollutant,Site Name,Site ID,Source
11/12/1993,31.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/13/1993,36.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/14/1993,26.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/15/1993,19.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/16/1993,32.0,NO2,East 7 Mile,26-163-0019,AQS
11/17/1993,30.0,NO2,East 7 Mile,26-163-0019,AQS
11/18/1993,41.0,NO2,East 7 Mile,26-163-0019,AQS
11/19/1993,38.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/20/1993,36.0,NO2,East 7 Mile,26-163-0019,AQS
11/21/1993,54.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/22/1993,55.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/23/1993,58.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/24/1993,39.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/25/1993,18.0,NO2,East 7 Mile,26-163-0019,AQS
11/26/1993,33.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/27/1993,29.0,PM10,Southwestern H.S.,26-163-0015,AQS
11/28/1993,36.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/29/1993,44.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/30/1993,35.0,NO2,East 7 Mile,26-163-0019,AQS
12/01/1993,49.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/02/1993,52.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/03/1993,52.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/04/1993,32.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/05/1993,29.0,NO2,East 7 Mile,26-163-0019,AQS
12/06/1993,26.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/07/1993,34.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/08/1993,34.0,NO2,East 7 Mile,26-163-0019,AQS
12/09/1993,62.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/10/1993,46.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/11/1993,35.0,NO2,East 7 Mile,26-163-0019,AQS
12/12/1993,41.0,NO2,,26-163-0016,AQS
12/13/1993,38.0,NO2,,26-163-0016,AQS
12/14/1993,36.0,NO2,,26-163-0016,AQS
12/15/1993,30.0,NO2,,26-163-0016,AQS
12/16/1993,25.0,NO2,,26-163-0016,AQS
12/17/1993,30.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/18/1993,37.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/19/1993,39.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/20/1993,41.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/21/1993,23.0,NO2,,26-163-0016,AQS
12/22/1993,30.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/23/1993,39.0,NO2,,26-163-0016,AQS
12/24/1993,55.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/25/1993,22.0,NO2,East 7 Mile,26-163-0019,AQS
12/26/1993,37.0,NO2,East 7 Mile,26-163-0019,AQS
12/27/1993,51.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/28/1993,56.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/29/1993,57.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/30/1993,52.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/31/1993,59.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/01/1994,31.0,NO2,,26-163-0016,AQS
01/02/1994,24.0,CO,,26-163-0083,AQS
01/03/1994,32.0,NO2,,26-163-0016,AQS
01/04/1994,49.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/05/1994,56.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/06/1994,35.0,NO2,,26-163-0016,AQS
01/07/1994,35.0,NO2,,26-163-0016,AQS
01/08/1994,53.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/09/1994,58.0,NO2,East 7 Mile,26-163-0019,AQS
01/10/1994,115.0,CO,,26-163-0014,AQS
01/11/1994,53.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/12/1994,56.0,NO2,East 7 Mile,26-163-0019,AQS
01/13/1994,43.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/14/1994,48.0,PM10,Southwestern H.S.,26-163-0015,AQS
01/15/1994,42.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/16/1994,34.0,NO2,East 7 Mile,26-163-0019,AQS
01/17/1994,38.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/18/1994,43.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/19/1994,51.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/20/1994,58.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/21/1994,68.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/22/1994,65.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/23/1994,68.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/24/1994,57.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/25/1994,42.0,NO2,,26-163-0016,AQS
01/26/1994,74.0,PM10,Southwestern H.S.,26-163-0015,AQS
01/27/1994,32.0,NO2,,26-163-0016,AQS
01/28/1994,51.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/29/1994,30.0,NO2,,26-163-0016,AQS
01/30/1994,32.0,NO2,,26-163-0016,AQS
01/31/1994,54.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/01/1994,78.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/02/1994,59.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/03/1994,61.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/04/1994,56.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/05/1994,59.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/06/1994,63.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/07/1994,45.0,PM10,Southwestern H.S.,26-163-0015,AQS
02/08/1994,35.0,NO2,,26-163-0016,AQS
02/09/1994,37.0,NO2,,26-163-0016,AQS
02/10/1994,46.0,NO2,,26-163-0016,AQS
02/11/1994,57.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/12/1994,48.0,NO2,,26-163-0016,AQS
02/13/1994,41.0,NO2,,26-163-0016,AQS
02/14/1994,57.0,NO2,,26-163-0016,AQS
02/15/1994,57.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/16/1994,64.0,NO2,,26-163-0016,AQS
02/17/1994,83.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/18/1994,67.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/19/1994,72.0,PM10,Southwestern H.S.,26-163-0015,AQS
02/20/1994,46.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/21/1994,48.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/22/1994,40.0,CO,Oak Park,26-125-0001,AQS
02/23/1994,36.0,NO2,East 7 Mile,26-163-0019,AQS
02/24/1994,34.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/25/1994,36.0,NO2,New Haven,26-099-0009,AQS
02/26/1994,51.0,NO2,East 7 Mile,26-163-0019,AQS
02/27/1994,58.0,NO2,East 7 Mile,26-163-0019,AQS
02/28/1994,67.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/01/1994,58.0,NO2,East 7 Mile,26-163-0019,AQS
03/02/1994,55.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/03/1994,89.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/04/1994,88.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/05/1994,42.0,NO2,East 7 Mile,26-163-0019,AQS
03/06/1994,57.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/07/1994,56.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/08/1994,46.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/09/1994,38.0,PM10,Southwestern H.S.,26-163-0015,AQS
03/10/1994,47.0,NO2,East 7 Mile,26-163-0019,AQS
03/11/1994,55.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/12/1994,65.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/13/1994,56.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/14/1994,64.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/15/1994,51.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/16/1994,33.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/17/1994,74.0,NO2,New Haven,26-099-0009,AQS
03/18/1994,36.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/19/1994,41.0,NO2,,26-163-0016,AQS
03/20/1994,45.0,NO2,East 7 Mile,26-163-0019,AQS
03/21/1994,41.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/22/1994,74.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/23/1994,73.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/24/1994,56.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/25/1994,39.0,NO2,East 7 Mile,26-163-0019,AQS
03/26/1994,39.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/27/1994,31.0,PM10,Southwestern H.S.,26-163-0015,AQS
03/28/1994,50.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/29/1994,41.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/30/1994,51.0,NO2,East 7 Mile,26-163-0019,AQS
03/31/1994,54.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/01/1994,56.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/02/1994,74.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/03/1994,36.0,Ozone,,26-147-0030,AQS
04/04/1994,58.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/05/1994,53.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/06/1994,36.0,Ozone,,26-147-0030,AQS
04/07/1994,46.0,NO2,,26-163-0016,AQS
04/08/1994,57.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/09/1994,65.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/10/1994,48.0,NO2,East 7 Mile,26-163-0019,AQS
04/11/1994,38.0,NO2,,26-163-0016,AQS
04/12/1994,36.0,NO2,,26-163-0016,AQS
04/13/1994,52.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/14/1994,64.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/15/1994,54.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/16/1994,38.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/17/1994,41.0,Ozone,New Haven,26-099-0009,AQS
04/18/1994,62.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/19/1994,44.0,Ozone,New Haven,26-099-0009,AQS
04/20/1994,56.0,NO2,East 7 Mile,26-163-0019,AQS
04/21/1994,50.0,NO2,East 7 Mile,26-163-0019,AQS
04/22/1994,55.0,NO2,East 7 Mile,26-163-0019,AQS
04/23/1994,54.0,Ozone,New Haven,26-099-0009,AQS
04/24/1994,100.0,Ozone,Port Huron,26-147-0005,AQS
04/25/1994,97.0,Ozone,New Haven,26-099-0009,AQS
04/26/1994,77.0,PM10,Southwestern H.S.,26-163-0015,AQS
04/27/1994,49.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/28/1994,24.0,Ozone,New Haven,26-099-0009,AQS
04/29/1994,44.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/30/1994,27.0,NO2,,26-163-0016,AQS
05/01/1994,42.0,NO2,East 7 Mile,26-163-0019,AQS
05/02/1994,48.0,NO2,,26-163-0016,AQS
05/03/1994,49.0,Ozone,New Haven,26-099-0009,AQS
05/04/1994,54.0,Ozone,New Haven,26-099-0009,AQS
05/05/1994,60.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/06/1994,42.0,NO2,,26-163-0016,AQS
05/07/1994,38.0,NO2,,26-163-0016,AQS
05/08/1994,48.0,Ozone,Port Huron,26-147-0005,AQS
05/09/1994,64.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/10/1994,53.0,NO2,East 7 Mile,26-163-0019,AQS
05/11/1994,66.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/12/1994,48.0,NO2,,26-163-0016,AQS
05/13/1994,55.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/14/1994,61.0,Ozone,New Haven,26-099-0009,AQS
05/15/1994,41.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/16/1994,36.0,Ozone,Oak Park,26-125-0001,AQS
05/17/1994,39.0,Ozone,East 7 Mile,26-163-0019,AQS
05/18/1994,35.0,Ozone,East 7 Mile,26-163-0019,AQS
05/19/1994,34.0,Ozone,East 7 Mile,26-163-0019,AQS
05/20/1994,52.0,NO2,East 7 Mile,26-163-0019,AQS
05/21/1994,179.0,Ozone,New Haven,26-099-0009,AQS
05/22/1994,218.0,Ozone,New Haven,26-099-0009,AQS
05/23/1994,55.0,CO,Oak Park,26-125-0001,AQS
05/24/1994,34.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/25/1994,60.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/26/1994,44.0,PM10,Southwestern H.S.,26-163-0015,AQS
05/27/1994,52.0,NO2,East 7 Mile,26-163-0019,AQS
05/28/1994,58.0,Ozone,East 7 Mile,26-163-0019,AQS
05/29/1994,122.0,Ozone,New Haven,26-099-0009,AQS
05/30/1994,151.0,Ozone,Port Huron,26-147-0005,AQS
05/31/1994,65.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/01/1994,46.0,Ozone,East 7 Mile,26-163-0019,AQS
06/02/1994,38.0,Ozone,East 7 Mile,26-163-0019,AQS
06/03/1994,68.0,NO2,,26-163-0016,AQS
06/04/1994,105.0,Ozone,New Haven,26-099-0009,AQS
06/05/1994,172.0,Ozone,New Haven,26-099-0009,AQS
06/06/1994,74.0,Ozone,,26-147-0030,AQS
06/07/1994,126.0,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
06/08/1994,36.0,NO2,East 7 Mile,26-163-0019,AQS
06/09/1994,72.0,NO2,,26-163-0016,AQS
06/10/1994,71.0,Ozone,New Haven,26-099-0009,AQS
06/11/1994,133.0,Ozone,East 7 Mile,26-163-0019,AQS
06/12/1994,71.0,Ozone,East 7 Mile,26-163-0019,AQS
06/13/1994,65.0,NO2,,26-163-0016,AQS
06/14/1994,84.0,Ozone,New Haven,26-099-0009,AQS
06/15/1994,140.0,Ozone,New Haven,26-099-0009,AQS
06/16/1994,210.0,Ozone,New Haven,26-099-0009,AQS
06/17/1994,172.0,Ozone,East 7 Mile,26-163-0019,AQS
06/18/1994,203.0,Ozone,,26-163-0016,AQS
06/19/1994,103.0,NO2,,26-163-0016,AQS
06/20/1994,76.0,NO2,,26-163-0016,AQS
06/21/1994,74.0,Ozone,East 7 Mile,26-163-0019,AQS
06/22/1994,126.0,Ozone,East 7 Mile,26-163-0019,AQS
06/23/1994,94.0,NO2,,26-163-0016,AQS
06/24/1994,62.0,NO2,,26-163-0016,AQS
06/25/1994,57.0,NO2,,26-163-0016,AQS
06/26/1994,52.0,NO2,,26-163-0016,AQS
06/27/1994,29.0,NO2,,26-163-0016,AQS
06/28/1994,64.0,Ozone,,26-147-0030,AQS
06/29/1994,50.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/30/1994,56.0,NO2,,26-163-0016,AQS
07/01/1994,115.0,Ozone,Port Huron,26-147-0005,AQS
07/02/1994,45.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/03/1994,42.0,Ozone,,26-163-0016,AQS
07/04/1994,122.0,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
07/05/1994,115.0,Ozone,Port Huron,26-147-0005,AQS
07/06/1994,140.0,Ozone,,26-147-0030,AQS
07/07/1994,174.0,Ozone,,26-147-0030,AQS
07/08/1994,58.0,Ozone,,26-147-0030,AQS
07/09/1994,36.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/10/1994,31.0,NO2,,26-163-0016,AQS
07/11/1994,48.0,Ozone,New Haven,26-099-0009,AQS
07/12/1994,108.0,Ozone,,26-147-0030,AQS
07/13/1994,51.0,Ozone,Allen Park,26-163-0001,AQS
07/14/1994,58.0,Ozone,New Haven,26-099-0009,AQS
07/15/1994,42.0,Ozone,,26-147-0030,AQS
07/16/1994,108.0,Ozone,Oak Park,26-125-0001,AQS
07/17/1994,51.0,Ozone,East 7 Mile,26-163-0019,AQS
07/18/1994,136.0,Ozone,,26-147-0030,AQS
07/19/1994,112.0,Ozone,East 7 Mile,26-163-0019,AQS
07/20/1994,119.0,Ozone,New Haven,26-099-0009,AQS
07/21/1994,50.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/22/1994,48.0,NO2,,26-163-0016,AQS
07/23/1994,47.0,Ozone,,26-147-0030,AQS
07/24/1994,42.0,Ozone,,26-147-0030,AQS
07/25/1994,51.0,PM10,Southwestern H.S.,26-163-0015,AQS
07/26/1994,43.0,NO2,,26-163-0016,AQS
07/27/1994,44.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/28/1994,41.0,Ozone,East 7 Mile,26-163-0019,AQS
07/29/1994,80.0,Ozone,East 7 Mile,26-163-0019,AQS
07/30/1994,97.0,Ozone,New Haven,26-099-0009,AQS
07/31/1994,108.0,Ozone,New Haven,26-099-0009,AQS
08/01/1994,136.0,Ozone,Port Huron,26-147-0005,AQS
08/02/1994,44.0,NO2,,26-163-0016,AQS
08/03/1994,151.0,Ozone,Oak Park,26-125-0001,AQS
08/04/1994,52.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/05/1994,25.0,Ozone,,26-147-0030,AQS
08/06/1994,43.0,Ozone,East 7 Mile,26-163-0019,AQS
08/07/1994,74.0,Ozone,East 7 Mile,26-163-0019,AQS
08/08/1994,140.0,Ozone,New Haven,26-099-0009,AQS
08/09/1994,29.0,NO2,,26-163-0016,AQS
08/10/1994,48.0,NO2,,26-163-0016,AQS
08/11/1994,46.0,NO2,,26-163-0016,AQS
08/12/1994,55.0,NO2,,26-163-0016,AQS
08/13/1994,44.0,Ozone,Oak Park,26-125-0001,AQS
08/14/1994,30.0,Ozone,,26-163-0016,AQS
08/15/1994,48.0,NO2,,26-163-0016,AQS
08/16/1994,58.0,NO2,,26-163-0016,AQS
08/17/1994,119.0,Ozone,New Haven,26-099-0009,AQS
08/18/1994,203.0,Ozone,East 7 Mile,26-163-0019,AQS
08/19/1994,105.0,Ozone,Port Huron,26-147-0005,AQS
08/20/1994,54.0,Ozone,,26-147-0030,AQS
08/21/1994,38.0,Ozone,,26-147-0030,AQS
08/22/1994,37.0,NO2,,26-163-0016,AQS
08/23/1994,50.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/24/1994,97.0,Ozone,,26-147-0030,AQS
08/25/1994,77.0,Ozone,,26-147-0030,AQS
08/26/1994,65.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/27/1994,159.0,Ozone,,26-147-0030,AQS
08/28/1994,51.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/29/1994,33.0,Ozone,,26-147-0030,AQS
08/30/1994,44.0,PM10,River Rouge,26-163-0005,AQS
08/31/1994,32.0,NO2,,26-163-0016,AQS
09/01/1994,31.0,Ozone,,26-147-0030,AQS
09/02/1994,34.0,NO2,,26-163-0016,AQS
09/03/1994,39.0,Ozone,East 7 Mile,26-163-0019,AQS
09/04/1994,47.0,Ozone,East 7 Mile,26-163-0019,AQS
09/05/1994,61.0,Ozone,East 7 Mile,26-163-0019,AQS
09/06/1994,43.0,Ozone,,26-147-0030,AQS
09/07/1994,35.0,Ozone,,26-147-0030,AQS
09/08/1994,55.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/09/1994,46.0,Ozone,Oak Park,26-125-0001,AQS
09/10/1994,35.0,NO2,,26-163-0016,AQS
09/11/1994,40.0,NO2,,26-163-0016,AQS
09/12/1994,66.0,NO2,,26-163-0016,AQS
09/13/1994,87.0,Ozone,East 7 Mile,26-163-0019,AQS
09/14/1994,68.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/15/1994,108.0,Ozone,,26-147-0030,AQS
09/16/1994,115.0,Ozone,New Haven,26-099-0009,AQS
09/17/1994,37.0,PM10,River Rouge,26-163-0005,AQS
09/18/1994,31.0,Ozone,Oak Park,26-125-0001,AQS
09/19/1994,42.0,NO2,East 7 Mile,26-163-0019,AQS
09/20/1994,61.0,Ozone,East 7 Mile,26-163-0019,AQS
09/21/1994,108.0,Ozone,East 7 Mile,26-163-0019,AQS
09/22/1994,108.0,Ozone,New Haven,26-099-0009,AQS
09/23/1994,44.0,Ozone,East 7 Mile,26-163-0019,AQS
09/24/1994,36.0,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
09/25/1994,34.0,Ozone,,26-147-0030,AQS
09/26/1994,39.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/27/1994,40.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/28/1994,40.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/29/1994,31.0,NO2,,26-163-0016,AQS
09/30/1994,39.0,NO2,East 7 Mile,26-163-0019,AQS
10/01/1994,31.0,NO2,,26-163-0016,AQS
10/02/1994,24.0,NO2,,26-163-0016,AQS
10/03/1994,26.0,NO2,,26-163-0016,AQS
10/04/1994,20.0,NO2,,26-163-0016,AQS
10/05/1994,36.0,CO,,26-163-0014,AQS
10/06/1994,53.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/07/1994,50.0,NO2,,26-163-0016,AQS
10/08/1994,53.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/09/1994,30.0,NO2,,26-163-0016,AQS
10/10/1994,55.0,NO2,,26-163-0016,AQS
10/11/1994,65.0,NO2,,26-163-0016,AQS
10/12/1994,36.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/13/1994,40.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/14/1994,42.0,NO2,,26-163-0016,AQS
10/15/1994,34.0,NO2,,26-163-0016,AQS
10/16/1994,26.0,NO2,,26-163-0016,AQS
10/17/1994,60.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/18/1994,64.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/19/1994,53.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
